	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985657230933610497	2018-04-15 23:12:51	Lucas	Dá uma olhada nessa reclamação contra  no @ReclameAQUI https://t.co/nvnnSgAKGl RECLAMAÇÃO EM RELAÇÃO A TARIFAS DE M… https://t.co/VpjQN7ee51	0	0		584	147
985657137341915136	2018-04-15 23:12:28	Vera Scherer	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		13475	13517
985656667844030464	2018-04-15 23:10:36	ana	@AmbrosioGlenda Vou tentar ir no Bradesco solicitar um	0	1	Place(_api=<tweepy.api.API object at 0x0000022D1CC3DD30>, id='45e3bce63f2beeee', url='https://api.twitter.com/1.1/geo/id/45e3bce63f2beeee.json', place_type='city', name='Manaus', full_name='Manaus, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1CC3DD30>, type='Polygon', coordinates=[[[-60.802071, -3.221228], [-59.15858, -3.221228], [-59.15858, -1.923622], [-60.802071, -1.923622]]]), attributes={})	167	208
985656323806199808	2018-04-15 23:09:14	alexandre gobbis	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		2738	526
985655541144924160	2018-04-15 23:06:08	Casado ??	Terça na minha folga vou no Bradesco!	0	0		601	822
985655260118122496	2018-04-15 23:05:01	JurosReal0,01%AoAno	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		1380	637
985655231856996354	2018-04-15 23:04:54	Marcos Lula Caetano	RT @Karlmarxbr_Br: Nós Socialistas ñ combatemos o empreendedor,o fazedor,o vendedor,o empregador,o fomentador...combatemos o Itaú,o Bradesc…	21	0		338	543
985655191700692994	2018-04-15 23:04:44	Marcio Alves	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		236	967
985654449350873090	2018-04-15 23:01:47	Irmão do Jorel ??	RT @vitorvieiira_: eu tô fazendo a inscrição pro Jovem Aprendiz Bradesco e no meu perfil profissional perguntou se eu sou um bom vizinho KK…	2	0		318	336
985654267854934017	2018-04-15 23:01:04	Roberto F C Germano	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		161	124
985654101080989696	2018-04-15 23:00:24	Insta: leohsouza_oficiall ?	RT @vitorvieiira_: eu tô fazendo a inscrição pro Jovem Aprendiz Bradesco e no meu perfil profissional perguntou se eu sou um bom vizinho KK…	2	0		10109	9676
985653844599361536	2018-04-15 22:59:23	Alf eteimoso	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		150	189
985653631545462785	2018-04-15 22:58:32	Vitor	eu tô fazendo a inscrição pro Jovem Aprendiz Bradesco e no meu perfil profissional perguntou se eu sou um bom vizin… https://t.co/KQdX7sooJo	2	6		24068	13191
985653161447841793	2018-04-15 22:56:40	mello	RT @Karlmarxbr_Br: Nós Socialistas ñ combatemos o empreendedor,o fazedor,o vendedor,o empregador,o fomentador...combatemos o Itaú,o Bradesc…	21	0		577	589
985652554636853249	2018-04-15 22:54:16	Ilton Zambaldi Lara	"RT @palmeriodoria: ""Mas se nada for feito para estancar a sangria causada pelos bancos Itáu, Bradesco, Santander e Safra, outra solução não…"	137	0		333	356
