	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985837846614413312	2018-04-16 11:10:33	B_karen Lula da Silva ??	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	192	0		2522	2156
985837830248321024	2018-04-16 11:10:29	Daniel Martins	RT @sidneyrezende: O Itaú é um dos patrocinadores da cobertura esportiva da Copa do Mundo. E conta com a presença de Luciano Huck como garo…	112	0		534	987
985837830189600773	2018-04-16 11:10:29	Valor Econômico	De olho em efeito na concorrência, BC discute se veta ou aprova XP-Itaú https://t.co/LvBPQZHMOr	3	10		2031478	143
985837679110737925	2018-04-16 11:09:53	Rodrigo Belisário	Valor Econômico - De olho em efeito na concorrência, BC discute se veta ou aprova XP-Itaú - https://t.co/H2cSOO4K1s	0	0		128	293
985837518561128449	2018-04-16 11:09:15	Nostradumos(Déjà vu) LULA da Silva	RT @RodrigoMitraud: Itaú, Bradesco, Santander e Safra tiveram lucros recordes em cima da exploraçãodo, com os juros imorais. Esse sistema é…	5	0		1690	2488
985837398893481984	2018-04-16 11:08:46	roberto carlos rocha Lula.	RT @RodrigoMitraud: Itaú, Bradesco, Santander e Safra tiveram lucros recordes em cima da exploraçãodo, com os juros imorais. Esse sistema é…	5	0		1370	1974
985837341368639489	2018-04-16 11:08:32	umcara	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	192	0		2067	1869
985837238989803521	2018-04-16 11:08:08	Rodrigo Silveira ??	@itau Obrigado. Aguardando. Enquanto isso, usarei a @Caixa	0	0		141	529
985837016393895936	2018-04-16 11:07:15	LEILA DA SILVA TORRE	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	192	0		127	62
985836706577502208	2018-04-16 11:06:01	PTSUL	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	112	0		5370	786
985836420966187008	2018-04-16 11:04:53	Daniel Martins	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	192	0		534	987
985836306356981762	2018-04-16 11:04:26	LEILA DA SILVA TORRE	RT @luisnassif: Xadrez de como, com jeitinho, Barroso beneficiou o Itau https://t.co/K6n9F0rsAP https://t.co/hb1mpVhAg0	112	0		127	62
985835442066030592	2018-04-16 11:00:59	Rodrigo Mitraud	Itaú, Bradesco, Santander e Safra tiveram lucros recordes em cima da exploraçãodo, com os juros imorais. Esse sistema é q vale p o mercado?	5	1		451	511
985834631827197952	2018-04-16 10:57:46	Peres Rusky	A MÁSCARA CAIU! Nassif aponta ação de Barroso em favor do Itaú https://t.co/zu0lSIj77z	0	0		64	108
