	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985179101303582725	2018-04-14 15:32:56	ariel	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		2921	1197
985178940699496448	2018-04-14 15:32:17	victor	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1253	543
985178904376893441	2018-04-14 15:32:09	andy? EUPHORIA	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		2077	4872
985178892439867392	2018-04-14 15:32:06	clara #AG4	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		8012	5013
985178812861337600	2018-04-14 15:31:47	segui meu sonho¯\_(?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		16	254
985178791445237761	2018-04-14 15:31:42	??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		18604	14155
985178693004857345	2018-04-14 15:31:18	ghøst girl	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		10813	9011
985178663196020739	2018-04-14 15:31:11	julie ta velha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		6425	5024
985178653721063425	2018-04-14 15:31:09	?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		2480	1692
985178619369656320	2018-04-14 15:31:01	jikook!au	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		4258	2961
985178609827614720	2018-04-14 15:30:58	laus?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		4394	1458
985178586872209410	2018-04-14 15:30:53	Nath	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		890	263
985178548649512960	2018-04-14 15:30:44	nana ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		5833	4824
985178524175749120	2018-04-14 15:30:38	Juliana Alencar	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		666	525
985178480353710082	2018-04-14 15:30:28	milena; euphoria	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		6472	4455
985178463823941633	2018-04-14 15:30:24	eau de rayssa #?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1948	1110
985178462871842819	2018-04-14 15:30:23	mariana	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		260	252
985178445431885824	2018-04-14 15:30:19	Isa Bistafa ??????	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1074	323
985178417913126914	2018-04-14 15:30:13	??rapha	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		2669	206
985178379757522945	2018-04-14 15:30:04	lu quer morrer	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		156	248
985178363475189761	2018-04-14 15:30:00	?øu?Gø????ged? ama mt o Sehun ??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		3212	4980
985178341320921090	2018-04-14 15:29:54	xo	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		617	367
985178297280626689	2018-04-14 15:29:44	beatriz	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		196	131
985178268428132352	2018-04-14 15:29:37	marisa	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		10199	10178
985178204402077696	2018-04-14 15:29:22	Tóquio	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		340	445
985178089922748416	2018-04-14 15:28:55	Jully ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		6245	5898
985178033605750784	2018-04-14 15:28:41	m | 10	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		869	696
985177959907676161	2018-04-14 15:28:24	rasƒa ? isao	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1101	1223
985177843733880832	2018-04-14 15:27:56	victxria	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	1394	0		1162	1978
