	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985221075557670913	2018-04-14 18:19:43	Roberto Marques	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		104	146
985221028715655174	2018-04-14 18:19:32	KHOOKA THEYKA	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		31	173
985220991524724738	2018-04-14 18:19:23	vvsco	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		795	175
985220974642647042	2018-04-14 18:19:19	•Anny ama a Oshprotect d+•	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		83	186
985220886168039425	2018-04-14 18:18:58	mable	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		299	223
985220838478753792	2018-04-14 18:18:47	danna	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		7884	6170
985220744421478401	2018-04-14 18:18:24	isa ? EUPHORIA ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		568	206
985220719180173312	2018-04-14 18:18:18	bee sdv??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1741	1082
985220718664278016	2018-04-14 18:18:18	cris	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1626	961
985220642432868352	2018-04-14 18:18:00	Rodrigo Teixeira	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		141	195
985220565756674048	2018-04-14 18:17:42	d.u.d.a	se vcs parar pra pensar la casa de papel é quase a cópia do assalto ao banco central do Brasil, q foi um puta de um assalto meudeus	0	0		442	664
985220536887324673	2018-04-14 18:17:35	oh heejun's n°1 neck mole enthusiast	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		560	248
985220525273374720	2018-04-14 18:17:32	ella; jikook au ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1585	1431
985220516893077504	2018-04-14 18:17:30	carla	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		7555	4318
985220459280117760	2018-04-14 18:17:16	Fernanda	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1284	98
985220392565473285	2018-04-14 18:17:00	marina ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		352	189
985220391160438784	2018-04-14 18:17:00	daniella;	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		3216	4504
985220328195584002	2018-04-14 18:16:45	Rivers	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		294	258
985220303130386432	2018-04-14 18:16:39	sloan	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		2250	2197
985220226697613312	2018-04-14 18:16:21	Yuri Botsaris	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		196	524
985220217101053952	2018-04-14 18:16:18	Irapuan Martinez	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		663	576
985220158527557632	2018-04-14 18:16:04	Milähre	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1067	1017
985220095206133760	2018-04-14 18:15:49	??	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		266	424
985220062389907456	2018-04-14 18:15:42	Souza ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		486	335
985220056488599552	2018-04-14 18:15:40	brenda urie	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		463	441
985220010791591936	2018-04-14 18:15:29	gatinhacomunista	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		176	171
985219986036846592	2018-04-14 18:15:23	bby	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		131	126
985219931431211010	2018-04-14 18:15:10	lis	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		483	435
985219919766872065	2018-04-14 18:15:08	martins	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		87	76
985219909037805574	2018-04-14 18:15:05	Gabi ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		408	377
985219889467199490	2018-04-14 18:15:00	taatsumi	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		33	27
985219886766067712	2018-04-14 18:15:00	Rodrigo	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		248	321
985219864754294785	2018-04-14 18:14:54	ACSM Cobrança.	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		42	173
985219849000570880	2018-04-14 18:14:51	Felipe UFO	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		11127	1631
985219816582729729	2018-04-14 18:14:43	?????;*:???	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		534	562
985219706524233729	2018-04-14 18:14:17	Gustavo  Setti	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	224	0		372	444
985219675809308672	2018-04-14 18:14:09	amanda	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		587	394
985219529201594369	2018-04-14 18:13:34	putianny	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		1126	854
985219523786825728	2018-04-14 18:13:33	haru ama momo d+	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		63	63
985219487833186306	2018-04-14 18:13:25	x	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	3180	0		37	137
