	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986563288443097088	BancoInter	2018-04-18 11:13:12	Vanessa	@Bancointer bom dia minha senha foi bloqueada se a outra maneira de desbloqueá pois LIGO no 3030 a ligação fica caindo	1	0		5	17
986562590619897856	BancoInter	2018-04-18 11:10:25	Jallef Costa	@ViniciusGNC @Bancointer Como faz pra conseguir? Hehe já sou cliente	0	0		35	75
986562146011054080	BancoInter	2018-04-18 11:08:39	Frankell Oliveira	RT @Bancointer: Com o Seguro Proteção Financeira você garante a indenização da fatura do seu cartão de crédito diante de um imprevisto fina…	15	0		18	83
986559764594348032	BancoInter	2018-04-18 10:59:11	Darlan R Morais	@EmersonMoraes11 @Bancointer Parabéns irmão.	0	0		4	9
986553602767499265	BancoInter	2018-04-18 10:34:42	samuel marinho	@Bancointer  aí sim hein! Em fim depois de 2 meses meu cartão chegou valeu!!!	0	0		22	100
986544717218361345	BancoInter	2018-04-18 09:59:24	Cleber Berger	@danielperrone @Bancointer Caraca, presentão!	0	0		7	352
986542426717237249	BancoInter	2018-04-18 09:50:18	Maki	@Bancointer não estou conseguindo acessar minha conta desde ontem pelo app.	0	1		66	227
986512012451737601	BancoInter	2018-04-18 07:49:26	Luiz Carlos Menezes	RT @Bancointer: Com o Seguro Proteção Financeira você garante a indenização da fatura do seu cartão de crédito diante de um imprevisto fina…	15	0		17	15
986466368043315200	BancoInter	2018-04-18 04:48:04	Alan Santana???	@mpf_marcos @SPFCBancoInter @Bancointer @SaoPauloFC @Hyundai @CBF_Futebol @tricovo @InterativoSPFC Assim , vlws	0	0		310	1133
986456055671599104	BancoInter	2018-04-18 04:07:05	Cain	quando o @Bancointer vai me responder será?	0	0		419	276
986454100886933504	BancoInter	2018-04-18 03:59:19	Marcost	RT @Bancointer: Com o Seguro Proteção Financeira você garante a indenização da fatura do seu cartão de crédito diante de um imprevisto fina…	15	0		11	51
986454029428510720	BancoInter	2018-04-18 03:59:02	Marcost	RT @Bancointer: O Banco Inter é o 1º banco 100% digital do Brasil e o único a oferecer uma conta totalmente gratuita. Assim estamos fazendo…	53	0		11	51
